crime_id,date,time,hour,day_of_week,month,year,latitude,longitude,zone,district,crime_type,crime_severity,weather,is_festival_day,is_weekend,is_night,nearby_police_station_distance_km,population_density,street_lighting,unemployment_index,alcohol_outlet_nearby,crime_occurred
CR000957,2019-09-17,17:24:48,17,Tuesday,9,2019,13.052333,80.251711,Central,Triplicane,Burglary,5,Clear,0,0,0,0.78,Very High,Good,0.14,0,1
CR000958,2024-11-03,20:11:56,20,Sunday,11,2024,13.041574,80.261781,Central,Mylapore,Assault,5,Clear,0,1,1,1.37,Medium,Moderate,0.09,1,1
CR000959,2020-03-25,20:03:07,20,Wednesday,3,2020,13.072202,80.293296,Central,Triplicane,Kidnapping,8,Hot,0,0,1,0.99,High,Moderate,0.27,1,1
CR000960,2021-10-14,13:28:08,13,Thursday,10,2021,12.981973,80.28087,East,Thiruvanmiyur,Fraud,6,Rainy,0,0,0,1.5,Low,Poor,0.21,1,1
CR000961,2022-09-27,12:39:40,12,Tuesday,9,2022,13.036556,80.241658,South,T.Nagar,Theft,6,Clear,0,0,0,3.26,Medium,Poor,0.25,0,1
CR000962,2024-06-22,16:02:28,16,Saturday,6,2024,13.01219,80.265162,East,Besant Nagar,Assault,7,Clear,0,1,0,4.25,Medium,Good,0.28,1,1
CR000963,2024-02-25,20:53:39,20,Sunday,2,2024,12.910162,80.139662,South,Tambaram,Assault,7,Hot,0,1,1,2.7,Low,Poor,0.21,1,1
CR000964,2024-12-07,18:25:26,18,Saturday,12,2024,13.115287,80.315641,North,Royapuram,Vehicle-theft,4,Rainy,0,1,0,1.56,Low,Moderate,0.21,0,1
CR000965,2024-09-28,23:26:12,23,Saturday,9,2024,13.040619,80.211952,West,K.K. Nagar,Theft,3,Hot,0,1,1,2.09,Low,Poor,0.2,1,1
CR000966,2020-08-19,11:12:05,11,Wednesday,8,2020,13.124839,80.123502,West,Ambattur,Assault,7,Rainy,0,0,0,4.14,Medium,Good,0.34,1,1
CR000967,2023-08-31,21:54:54,21,Thursday,8,2023,13.054323,80.293352,East,Marina,Kidnapping,9,Clear,0,0,1,1.34,Low,Poor,0.29,1,1
CR000968,2021-12-08,21:56:20,21,Wednesday,12,2021,13.04978,80.263089,Central,Triplicane,Assault,9,Clear,0,0,1,1.51,Medium,Poor,0.31,1,1
CR000969,2023-10-06,00:00:31,0,Friday,10,2023,13.119389,80.2752,North,Washermanpet,Vehicle-theft,5,Foggy,0,0,1,3.93,Low,Poor,0.08,1,1
CR000970,2020-11-15,04:02:01,4,Sunday,11,2020,13.052933,80.263894,East,Marina,Vehicle-theft,6,Foggy,1,1,1,3.76,Low,Moderate,0.09,1,1
CR000971,2021-01-16,04:20:23,4,Saturday,1,2021,13.114833,80.152088,West,Ambattur,Theft,5,Clear,1,1,1,0.59,Medium,Moderate,0.26,1,1
CR000972,2024-12-21,10:47:27,10,Saturday,12,2024,13.019438,80.055005,West,Porur,Assault,5,Hot,0,1,0,2.03,Medium,Poor,0.21,1,1
CR000973,2019-09-16,06:20:09,6,Monday,9,2019,13.081496,80.216333,West,Anna Nagar,Drug-offense,9,Rainy,0,0,0,2.8,Low,Moderate,0.18,1,1
CR000974,2022-01-25,06:28:44,6,Tuesday,1,2022,13.051569,80.269717,Central,Mylapore,Theft,6,Rainy,0,0,0,1.78,Medium,Poor,0.24,1,1
CR000975,2022-04-04,16:12:44,16,Monday,4,2022,12.970615,80.236972,East,Thiruvanmiyur,Drug-offense,8,Foggy,0,0,0,1.17,Medium,Moderate,0.2,1,1
CR000976,2019-05-07,11:51:56,11,Tuesday,5,2019,13.092991,80.20039,West,Anna Nagar,Fraud,6,Foggy,0,0,0,5.89,Low,Poor,0.16,1,1
CR000977,2019-02-14,03:05:02,3,Thursday,2,2019,12.902346,80.155631,South,Tambaram,Robbery,8,Hot,0,0,1,3.23,Medium,Poor,0.31,0,1
CR000978,2019-11-03,07:54:25,7,Sunday,11,2019,13.018887,80.276701,Central,Mylapore,Kidnapping,10,Foggy,0,1,0,1.52,Low,Good,0.07,1,1
CR000979,2023-04-26,07:17:30,7,Wednesday,4,2023,13.021873,80.24191,Central,Mylapore,Theft,5,Hot,0,0,0,5.08,Medium,Poor,0.13,0,1
CR000980,2022-03-24,23:19:16,23,Thursday,3,2022,13.124369,80.291756,North,Washermanpet,Fraud,5,Rainy,0,0,1,2.1,High,Poor,0.2,0,1
CR000981,2021-05-02,13:46:57,13,Sunday,5,2021,13.060125,80.211386,West,K.K. Nagar,Eve-teasing,5,Clear,0,1,0,4.87,Low,Moderate,0.16,0,1
CR000982,2021-07-18,07:58:42,7,Sunday,7,2021,12.926664,80.108151,South,Tambaram,Assault,6,Foggy,0,1,0,1.02,Medium,Poor,0.13,1,1
CR000983,2020-10-04,02:37:36,2,Sunday,10,2020,13.042074,80.219734,Central,Nungambakkam,Burglary,5,Foggy,0,1,1,3.5,Low,Moderate,0.3,0,1
CR000984,2019-02-23,15:03:46,15,Saturday,2,2019,13.005751,80.224255,South,Guindy,Kidnapping,8,Clear,0,1,0,2.7,Very High,Poor,0.27,1,1
CR000985,2019-07-05,18:29:58,18,Friday,7,2019,13.124551,80.304249,North,Royapuram,Robbery,7,Hot,0,0,0,3.15,Medium,Moderate,0.05,1,1
CR000986,2023-03-13,15:18:22,15,Monday,3,2023,13.103073,80.291234,North,Washermanpet,Fraud,4,Foggy,0,0,0,4.29,High,Moderate,0.22,0,1
CR000987,2020-07-21,17:44:01,17,Tuesday,7,2020,13.002968,80.238601,South,Adyar,Drug-offense,6,Foggy,0,0,0,4.73,Medium,Poor,0.27,0,1
CR000988,2020-02-15,01:38:31,1,Saturday,2,2020,13.045911,80.220108,South,Guindy,Eve-teasing,2,Rainy,0,1,1,2.19,Very High,Good,0.18,0,1
CR000989,2023-01-06,17:22:49,17,Friday,1,2023,13.061773,80.281348,Central,Triplicane,Assault,5,Rainy,0,0,0,4.17,Very High,Moderate,0.13,0,1
CR000990,2019-04-26,16:26:47,16,Friday,4,2019,13.159142,80.290548,North,Tiruvottiyur,Robbery,8,Hot,0,0,0,4.49,Medium,Moderate,0.28,0,1
CR000991,2020-08-23,09:59:09,9,Sunday,8,2020,12.997631,80.252766,East,Thiruvanmiyur,Vehicle-theft,7,Rainy,0,1,0,1.51,Low,Moderate,0.37,0,1
CR000992,2022-09-22,02:12:08,2,Thursday,9,2022,13.037869,80.296911,East,Marina,Murder,8,Hot,0,0,1,5.59,Low,Moderate,0.36,1,1
CR000993,2020-04-16,02:24:15,2,Thursday,4,2020,12.990907,80.2415,South,Adyar,Vehicle-theft,6,Foggy,0,0,1,1.31,Low,Poor,0.22,0,1
CR000994,2020-08-21,00:17:27,0,Friday,8,2020,13.146932,80.277222,North,Tiruvottiyur,Vehicle-theft,4,Rainy,0,0,1,1.23,Medium,Good,0.18,0,1
CR000995,2019-07-27,13:24:55,13,Saturday,7,2019,13.052599,80.032569,West,Porur,Eve-teasing,4,Clear,0,1,0,4.13,Low,Poor,0.24,1,1
CR000996,2023-10-23,01:24:39,1,Monday,10,2023,13.050643,80.265681,Central,Nungambakkam,Assault,7,Hot,1,0,1,1.21,Very High,Moderate,0.15,1,1
CR000997,2019-06-09,21:15:24,21,Sunday,6,2019,13.071721,80.23822,Central,Nungambakkam,Robbery,7,Clear,0,1,1,2.05,Medium,Moderate,0.19,1,1
CR000998,2022-10-20,01:35:12,1,Thursday,10,2022,13.090139,80.279564,Central,Triplicane,Vehicle-theft,5,Rainy,1,0,1,2.25,Low,Moderate,0.25,0,1
CR000999,2020-07-11,05:42:56,5,Saturday,7,2020,13.005224,80.270018,East,Besant Nagar,Vehicle-theft,7,Foggy,0,1,1,4.64,Low,Good,0.14,1,1
CR001000,2022-02-22,04:38:18,4,Tuesday,2,2022,12.976326,80.242172,South,Velachery,Theft,3,Foggy,0,0,1,5.33,Low,Poor,0.39,0,1
